tau_V,tau_G,tau_M,tau_T,w_V,w_G,w_M,FAR,FRR,AER
,24,62,72,,0.6,0.4,1.1111111111111112,50.333333333333336,25.722222222222225
,24,62,72,,0.65,0.35,1.1111111111111112,52.0,26.555555555555557
,24,62,72,,0.7,0.3,1.1111111111111112,53.111111111111114,27.111111111111114
,24,62,72,,0.75,0.25,1.1111111111111112,54.22222222222222,27.666666666666668
,24,62,72,,0.8,0.2,1.1111111111111112,55.55555555555556,28.333333333333336
,24,62,72,,0.85,0.15,1.1111111111111112,56.77777777777778,28.944444444444446
,24,62,72,,0.9,0.1,1.1111111111111112,57.666666666666664,29.38888888888889
,24,62,72,,0.95,0.05,1.1111111111111112,58.44444444444444,29.77777777777778
,24,62,74,,0.05,0.95,3.111111111111111,41.666666666666664,22.38888888888889
,24,62,74,,0.1,0.9,2.0,42.77777777777778,22.38888888888889
,24,62,74,,0.15,0.85,1.3333333333333333,45.111111111111114,23.222222222222225
,24,62,74,,0.2,0.8,0.8888888888888888,46.111111111111114,23.5
,24,62,74,,0.25,0.75,0.8888888888888888,48.0,24.444444444444443
,24,62,74,,0.3,0.7,0.6666666666666666,49.44444444444444,25.055555555555554
,24,62,74,,0.35,0.65,0.8888888888888888,51.0,25.944444444444443
,24,62,74,,0.4,0.6,0.8888888888888888,51.666666666666664,26.277777777777775
,24,62,74,,0.45,0.55,0.8888888888888888,54.111111111111114,27.5
,24,62,74,,0.5,0.5,0.4444444444444444,55.0,27.72222222222222
,24,62,74,,0.55,0.45,0.6666666666666666,56.666666666666664,28.666666666666664
,24,62,74,,0.6,0.4,0.6666666666666666,57.55555555555556,29.11111111111111
,24,62,74,,0.65,0.35,0.6666666666666666,60.0,30.333333333333332
,24,62,74,,0.7,0.3,0.8888888888888888,60.333333333333336,30.61111111111111
,24,62,74,,0.75,0.25,0.8888888888888888,60.333333333333336,30.61111111111111
,24,62,74,,0.8,0.2,0.8888888888888888,61.0,30.944444444444443
,24,62,74,,0.85,0.15,0.8888888888888888,61.333333333333336,31.11111111111111
,24,62,74,,0.9,0.1,1.1111111111111112,61.77777777777778,31.444444444444446
,24,62,74,,0.95,0.05,1.1111111111111112,62.333333333333336,31.722222222222225
,24,64,40,,0.05,0.95,12.444444444444445,16.0,14.222222222222221
,24,64,40,,0.1,0.9,12.444444444444445,16.0,14.222222222222221
,24,64,40,,0.15,0.85,12.444444444444445,16.0,14.222222222222221
,24,64,40,,0.2,0.8,12.444444444444445,16.0,14.222222222222221
,24,64,40,,0.25,0.75,12.444444444444445,16.0,14.222222222222221
,24,64,40,,0.3,0.7,12.444444444444445,16.0,14.222222222222221
,24,64,40,,0.35,0.65,12.444444444444445,16.0,14.222222222222221
,24,64,40,,0.4,0.6,12.444444444444445,16.0,14.222222222222221
,24,64,40,,0.45,0.55,12.444444444444445,16.0,14.222222222222221
,24,64,40,,0.5,0.5,12.444444444444445,16.0,14.222222222222221
,24,64,40,,0.55,0.45,12.444444444444445,16.0,14.222222222222221
,24,64,40,,0.6,0.4,12.444444444444445,16.0,14.222222222222221
,24,64,40,,0.65,0.35,12.444444444444445,16.11111111111111,14.277777777777779
,24,64,40,,0.7,0.3,12.0,16.333333333333332,14.166666666666666
,24,64,40,,0.75,0.25,11.11111111111111,16.666666666666668,13.88888888888889
,24,64,40,,0.8,0.2,10.88888888888889,17.0,13.944444444444445
,24,64,40,,0.85,0.15,10.0,17.77777777777778,13.88888888888889
,24,64,40,,0.9,0.1,9.11111111111111,18.555555555555557,13.833333333333334
,24,64,40,,0.95,0.05,8.0,19.11111111111111,13.555555555555555
,24,64,42,,0.05,0.95,12.444444444444445,16.0,14.222222222222221
,24,64,42,,0.1,0.9,12.444444444444445,16.0,14.222222222222221
,24,64,42,,0.15,0.85,12.444444444444445,16.0,14.222222222222221
,24,64,42,,0.2,0.8,12.444444444444445,16.0,14.222222222222221
,24,64,42,,0.25,0.75,12.444444444444445,16.0,14.222222222222221
,24,64,42,,0.3,0.7,12.444444444444445,16.0,14.222222222222221
,24,64,42,,0.35,0.65,12.444444444444445,16.0,14.222222222222221
,24,64,42,,0.4,0.6,12.444444444444445,16.0,14.222222222222221
,24,64,42,,0.45,0.55,12.444444444444445,16.0,14.222222222222221
,24,64,42,,0.5,0.5,12.444444444444445,16.0,14.222222222222221
,24,64,42,,0.55,0.45,12.444444444444445,16.0,14.222222222222221
,24,64,42,,0.6,0.4,12.444444444444445,16.11111111111111,14.277777777777779
,24,64,42,,0.65,0.35,12.222222222222221,16.333333333333332,14.277777777777777
,24,64,42,,0.7,0.3,11.11111111111111,16.666666666666668,13.88888888888889
,24,64,42,,0.75,0.25,10.444444444444445,17.0,13.722222222222221
,24,64,42,,0.8,0.2,10.0,17.666666666666668,13.833333333333334
,24,64,42,,0.85,0.15,9.11111111111111,18.77777777777778,13.944444444444445
,24,64,42,,0.9,0.1,8.0,19.11111111111111,13.555555555555555
,24,64,42,,0.95,0.05,8.0,19.555555555555557,13.777777777777779
,24,64,44,,0.05,0.95,12.444444444444445,16.0,14.222222222222221
,24,64,44,,0.1,0.9,12.444444444444445,16.0,14.222222222222221
,24,64,44,,0.15,0.85,12.444444444444445,16.0,14.222222222222221
,24,64,44,,0.2,0.8,12.444444444444445,16.0,14.222222222222221
,24,64,44,,0.25,0.75,12.444444444444445,16.0,14.222222222222221
,24,64,44,,0.3,0.7,12.444444444444445,16.0,14.222222222222221
,24,64,44,,0.35,0.65,12.444444444444445,16.0,14.222222222222221
,24,64,44,,0.4,0.6,12.444444444444445,16.0,14.222222222222221
,24,64,44,,0.45,0.55,12.444444444444445,16.0,14.222222222222221
,24,64,44,,0.5,0.5,12.444444444444445,16.0,14.222222222222221
,24,64,44,,0.55,0.45,12.444444444444445,16.11111111111111,14.277777777777779
,24,64,44,,0.6,0.4,12.222222222222221,16.22222222222222,14.222222222222221
,24,64,44,,0.65,0.35,11.11111111111111,16.666666666666668,13.88888888888889
,24,64,44,,0.7,0.3,10.444444444444445,17.0,13.722222222222221
,24,64,44,,0.75,0.25,10.0,17.77777777777778,13.88888888888889
,24,64,44,,0.8,0.2,8.666666666666666,18.666666666666668,13.666666666666668
,24,64,44,,0.85,0.15,8.0,19.11111111111111,13.555555555555555
,24,64,44,,0.9,0.1,7.555555555555555,19.666666666666668,13.61111111111111
,24,64,44,,0.95,0.05,7.333333333333333,20.333333333333332,13.833333333333332
,24,64,46,,0.05,0.95,12.444444444444445,16.0,14.222222222222221
,24,64,46,,0.1,0.9,12.444444444444445,16.0,14.222222222222221
,24,64,46,,0.15,0.85,12.444444444444445,16.0,14.222222222222221
,24,64,46,,0.2,0.8,12.444444444444445,16.0,14.222222222222221
,24,64,46,,0.25,0.75,12.444444444444445,16.0,14.222222222222221
,24,64,46,,0.3,0.7,12.444444444444445,16.0,14.222222222222221
,24,64,46,,0.35,0.65,12.444444444444445,16.0,14.222222222222221
,24,64,46,,0.4,0.6,12.444444444444445,16.0,14.222222222222221
,24,64,46,,0.45,0.55,12.444444444444445,16.0,14.222222222222221
,24,64,46,,0.5,0.5,12.444444444444445,16.11111111111111,14.277777777777779
,24,64,46,,0.55,0.45,12.222222222222221,16.22222222222222,14.222222222222221
,24,64,46,,0.6,0.4,11.11111111111111,16.555555555555557,13.833333333333334
,24,64,46,,0.65,0.35,10.444444444444445,17.0,13.722222222222221
,24,64,46,,0.7,0.3,9.777777777777779,17.666666666666668,13.722222222222223
,24,64,46,,0.75,0.25,8.666666666666666,18.666666666666668,13.666666666666668
,24,64,46,,0.8,0.2,7.777777777777778,19.333333333333332,13.555555555555555
,24,64,46,,0.85,0.15,7.333333333333333,19.77777777777778,13.555555555555555
,24,64,46,,0.9,0.1,7.333333333333333,20.22222222222222,13.777777777777777
,24,64,46,,0.95,0.05,7.333333333333333,22.22222222222222,14.777777777777777
,24,64,48,,0.05,0.95,12.444444444444445,16.0,14.222222222222221
,24,64,48,,0.1,0.9,12.444444444444445,16.0,14.222222222222221
,24,64,48,,0.15,0.85,12.444444444444445,16.0,14.222222222222221
,24,64,48,,0.2,0.8,12.444444444444445,16.0,14.222222222222221
,24,64,48,,0.25,0.75,12.444444444444445,16.0,14.222222222222221
,24,64,48,,0.3,0.7,12.444444444444445,16.0,14.222222222222221
,24,64,48,,0.35,0.65,12.444444444444445,16.0,14.222222222222221
,24,64,48,,0.4,0.6,12.444444444444445,16.0,14.222222222222221
,24,64,48,,0.45,0.55,12.444444444444445,16.11111111111111,14.277777777777779
,24,64,48,,0.5,0.5,12.444444444444445,16.22222222222222,14.333333333333332
,24,64,48,,0.55,0.45,10.666666666666666,16.555555555555557,13.61111111111111
,24,64,48,,0.6,0.4,10.444444444444445,17.0,13.722222222222221
,24,64,48,,0.65,0.35,10.0,17.666666666666668,13.833333333333334
,24,64,48,,0.7,0.3,8.222222222222221,18.444444444444443,13.333333333333332
,24,64,48,,0.75,0.25,7.555555555555555,19.333333333333332,13.444444444444443
,24,64,48,,0.8,0.2,7.333333333333333,19.88888888888889,13.61111111111111
,24,64,48,,0.85,0.15,7.333333333333333,21.0,14.166666666666666
,24,64,48,,0.9,0.1,7.333333333333333,22.444444444444443,14.888888888888888
,24,64,48,,0.95,0.05,7.111111111111111,23.444444444444443,15.277777777777777
,24,64,50,,0.05,0.95,12.444444444444445,16.0,14.222222222222221
,24,64,50,,0.1,0.9,12.444444444444445,16.0,14.222222222222221
,24,64,50,,0.15,0.85,12.444444444444445,16.0,14.222222222222221
,24,64,50,,0.2,0.8,12.444444444444445,16.0,14.222222222222221
,24,64,50,,0.25,0.75,12.444444444444445,16.0,14.222222222222221
,24,64,50,,0.3,0.7,12.444444444444445,16.0,14.222222222222221
,24,64,50,,0.35,0.65,12.444444444444445,16.0,14.222222222222221
,24,64,50,,0.4,0.6,12.444444444444445,16.11111111111111,14.277777777777779
,24,64,50,,0.45,0.55,12.0,16.22222222222222,14.11111111111111
,24,64,50,,0.5,0.5,10.666666666666666,16.444444444444443,13.555555555555554
,24,64,50,,0.55,0.45,10.222222222222221,16.88888888888889,13.555555555555555
,24,64,50,,0.6,0.4,9.777777777777779,17.666666666666668,13.722222222222223
,24,64,50,,0.65,0.35,8.222222222222221,18.666666666666668,13.444444444444445
,24,64,50,,0.7,0.3,7.555555555555555,19.333333333333332,13.444444444444443
,24,64,50,,0.75,0.25,7.333333333333333,20.0,13.666666666666666
,24,64,50,,0.8,0.2,7.333333333333333,21.0,14.166666666666666
,24,64,50,,0.85,0.15,7.333333333333333,22.77777777777778,15.055555555555555
,24,64,50,,0.9,0.1,6.888888888888889,23.555555555555557,15.222222222222223
,24,64,50,,0.95,0.05,6.444444444444445,25.11111111111111,15.777777777777779
,24,64,52,,0.05,0.95,12.444444444444445,16.0,14.222222222222221
,24,64,52,,0.1,0.9,12.444444444444445,16.0,14.222222222222221
,24,64,52,,0.15,0.85,12.444444444444445,16.0,14.222222222222221
,24,64,52,,0.2,0.8,12.444444444444445,16.0,14.222222222222221
,24,64,52,,0.25,0.75,12.444444444444445,16.0,14.222222222222221
,24,64,52,,0.3,0.7,12.444444444444445,16.0,14.222222222222221
,24,64,52,,0.35,0.65,12.444444444444445,16.11111111111111,14.277777777777779
,24,64,52,,0.4,0.6,12.0,16.22222222222222,14.11111111111111
,24,64,52,,0.45,0.55,10.666666666666666,16.444444444444443,13.555555555555554
,24,64,52,,0.5,0.5,10.222222222222221,16.88888888888889,13.555555555555555
,24,64,52,,0.55,0.45,9.555555555555555,18.0,13.777777777777779
,24,64,52,,0.6,0.4,8.222222222222221,18.666666666666668,13.444444444444445
,24,64,52,,0.65,0.35,7.333333333333333,19.444444444444443,13.388888888888888
,24,64,52,,0.7,0.3,7.333333333333333,20.333333333333332,13.833333333333332
,24,64,52,,0.75,0.25,7.333333333333333,21.11111111111111,14.222222222222221
,24,64,52,,0.8,0.2,6.888888888888889,23.0,14.944444444444445
,24,64,52,,0.85,0.15,6.444444444444445,24.11111111111111,15.277777777777779
,24,64,52,,0.9,0.1,6.444444444444445,25.444444444444443,15.944444444444443
,24,64,52,,0.95,0.05,6.444444444444445,26.444444444444443,16.444444444444443
,24,64,54,,0.05,0.95,12.444444444444445,16.0,14.222222222222221
,24,64,54,,0.1,0.9,12.444444444444445,16.0,14.222222222222221
,24,64,54,,0.15,0.85,12.444444444444445,16.0,14.222222222222221
,24,64,54,,0.2,0.8,12.444444444444445,16.0,14.222222222222221
,24,64,54,,0.25,0.75,12.444444444444445,16.0,14.222222222222221
,24,64,54,,0.3,0.7,12.444444444444445,16.11111111111111,14.277777777777779
,24,64,54,,0.35,0.65,11.333333333333334,16.22222222222222,13.777777777777779
,24,64,54,,0.4,0.6,10.444444444444445,16.333333333333332,13.38888888888889
,24,64,54,,0.45,0.55,9.555555555555555,16.77777777777778,13.166666666666668
,24,64,54,,0.5,0.5,9.333333333333334,17.77777777777778,13.555555555555557
,24,64,54,,0.55,0.45,8.222222222222221,18.666666666666668,13.444444444444445
,24,64,54,,0.6,0.4,7.333333333333333,19.333333333333332,13.333333333333332
,24,64,54,,0.65,0.35,7.111111111111111,20.555555555555557,13.833333333333334
,24,64,54,,0.7,0.3,7.111111111111111,21.666666666666668,14.38888888888889
,24,64,54,,0.75,0.25,6.666666666666667,23.0,14.833333333333334
,24,64,54,,0.8,0.2,6.444444444444445,24.444444444444443,15.444444444444443
,24,64,54,,0.85,0.15,6.444444444444445,26.22222222222222,16.333333333333332
,24,64,54,,0.9,0.1,5.777777777777778,27.444444444444443,16.61111111111111
,24,64,54,,0.95,0.05,5.555555555555555,29.555555555555557,17.555555555555557
,24,64,56,,0.05,0.95,12.444444444444445,16.0,14.222222222222221
,24,64,56,,0.1,0.9,12.444444444444445,16.0,14.222222222222221
,24,64,56,,0.15,0.85,12.444444444444445,16.0,14.222222222222221
,24,64,56,,0.2,0.8,12.444444444444445,16.0,14.222222222222221
,24,64,56,,0.25,0.75,12.444444444444445,16.11111111111111,14.277777777777779
,24,64,56,,0.3,0.7,11.333333333333334,16.22222222222222,13.777777777777779
,24,64,56,,0.35,0.65,10.222222222222221,16.333333333333332,13.277777777777777
,24,64,56,,0.4,0.6,9.555555555555555,16.88888888888889,13.222222222222221
,24,64,56,,0.45,0.55,9.333333333333334,17.88888888888889,13.61111111111111
,24,64,56,,0.5,0.5,8.444444444444445,18.666666666666668,13.555555555555557
,24,64,56,,0.55,0.45,7.111111111111111,19.555555555555557,13.333333333333334
,24,64,56,,0.6,0.4,6.888888888888889,20.88888888888889,13.88888888888889
,24,64,56,,0.65,0.35,6.888888888888889,22.22222222222222,14.555555555555555
,24,64,56,,0.7,0.3,6.666666666666667,23.555555555555557,15.111111111111112
,24,64,56,,0.75,0.25,6.222222222222222,25.11111111111111,15.666666666666666
,24,64,56,,0.8,0.2,5.777777777777778,27.0,16.38888888888889
,24,64,56,,0.85,0.15,5.333333333333333,28.11111111111111,16.72222222222222
,24,64,56,,0.9,0.1,5.333333333333333,30.666666666666668,18.0
,24,64,56,,0.95,0.05,5.333333333333333,31.666666666666668,18.5
,24,64,58,,0.05,0.95,12.444444444444445,16.0,14.222222222222221
,24,64,58,,0.1,0.9,12.444444444444445,16.0,14.222222222222221
,24,64,58,,0.15,0.85,12.444444444444445,16.0,14.222222222222221
,24,64,58,,0.2,0.8,12.444444444444445,16.22222222222222,14.333333333333332
,24,64,58,,0.25,0.75,11.333333333333334,16.22222222222222,13.777777777777779
,24,64,58,,0.3,0.7,10.0,16.444444444444443,13.222222222222221
,24,64,58,,0.35,0.65,9.333333333333334,17.0,13.166666666666668
,24,64,58,,0.4,0.6,9.333333333333334,17.77777777777778,13.555555555555557
,24,64,58,,0.45,0.55,8.0,19.11111111111111,13.555555555555555
,24,64,58,,0.5,0.5,6.888888888888889,19.666666666666668,13.277777777777779
,24,64,58,,0.55,0.45,6.888888888888889,21.555555555555557,14.222222222222223
,24,64,58,,0.6,0.4,6.888888888888889,22.444444444444443,14.666666666666666
,24,64,58,,0.65,0.35,6.222222222222222,24.22222222222222,15.222222222222221
,24,64,58,,0.7,0.3,5.555555555555555,26.0,15.777777777777779
,24,64,58,,0.75,0.25,5.555555555555555,27.666666666666668,16.61111111111111
,24,64,58,,0.8,0.2,5.333333333333333,29.22222222222222,17.27777777777778
,24,64,58,,0.85,0.15,5.333333333333333,31.0,18.166666666666668
,24,64,58,,0.9,0.1,5.111111111111111,32.44444444444444,18.77777777777778
,24,64,58,,0.95,0.05,4.666666666666667,33.77777777777778,19.22222222222222
,24,64,60,,0.05,0.95,12.444444444444445,16.0,14.222222222222221
,24,64,60,,0.1,0.9,12.444444444444445,16.0,14.222222222222221
,24,64,60,,0.15,0.85,12.0,16.22222222222222,14.11111111111111
,24,64,60,,0.2,0.8,10.88888888888889,16.22222222222222,13.555555555555555
,24,64,60,,0.25,0.75,9.555555555555555,16.444444444444443,13.0
,24,64,60,,0.3,0.7,9.333333333333334,17.0,13.166666666666668
,24,64,60,,0.35,0.65,9.11111111111111,18.11111111111111,13.61111111111111
,24,64,60,,0.4,0.6,7.555555555555555,19.555555555555557,13.555555555555557
,24,64,60,,0.45,0.55,6.888888888888889,20.11111111111111,13.5
,24,64,60,,0.5,0.5,6.444444444444445,21.88888888888889,14.166666666666668
,24,64,60,,0.55,0.45,6.444444444444445,23.11111111111111,14.777777777777779
,24,64,60,,0.6,0.4,5.777777777777778,24.88888888888889,15.333333333333334
,24,64,60,,0.65,0.35,5.555555555555555,27.333333333333332,16.444444444444443
,24,64,60,,0.7,0.3,5.333333333333333,28.88888888888889,17.11111111111111
,24,64,60,,0.75,0.25,5.333333333333333,29.555555555555557,17.444444444444446
,24,64,60,,0.8,0.2,5.333333333333333,32.44444444444444,18.88888888888889
,24,64,60,,0.85,0.15,4.888888888888889,34.111111111111114,19.5
,24,64,60,,0.9,0.1,4.444444444444445,35.22222222222222,19.833333333333332
,24,64,60,,0.95,0.05,4.444444444444445,36.333333333333336,20.38888888888889
,24,64,62,,0.05,0.95,12.444444444444445,16.0,14.222222222222221
,24,64,62,,0.1,0.9,11.777777777777779,16.22222222222222,14.0
,24,64,62,,0.15,0.85,10.666666666666666,16.333333333333332,13.5
,24,64,62,,0.2,0.8,9.333333333333334,16.666666666666668,13.0
,24,64,62,,0.25,0.75,9.11111111111111,17.666666666666668,13.38888888888889
,24,64,62,,0.3,0.7,8.666666666666666,18.77777777777778,13.722222222222221
,24,64,62,,0.35,0.65,7.111111111111111,19.77777777777778,13.444444444444445
,24,64,62,,0.4,0.6,6.666666666666667,21.0,13.833333333333334
,24,64,62,,0.45,0.55,6.444444444444445,22.444444444444443,14.444444444444443
,24,64,62,,0.5,0.5,6.222222222222222,23.77777777777778,15.0
,24,64,62,,0.55,0.45,5.555555555555555,26.666666666666668,16.11111111111111
,24,64,62,,0.6,0.4,5.555555555555555,27.88888888888889,16.72222222222222
,24,64,62,,0.65,0.35,5.333333333333333,30.11111111111111,17.72222222222222
,24,64,62,,0.7,0.3,5.333333333333333,32.111111111111114,18.722222222222225
,24,64,62,,0.75,0.25,4.888888888888889,34.0,19.444444444444443
,24,64,62,,0.8,0.2,4.444444444444445,35.22222222222222,19.833333333333332
,24,64,62,,0.85,0.15,4.0,36.77777777777778,20.38888888888889
,24,64,62,,0.9,0.1,3.7777777777777777,38.22222222222222,21.0
,24,64,62,,0.95,0.05,3.5555555555555554,39.666666666666664,21.61111111111111
,24,64,64,,0.05,0.95,11.555555555555555,16.77777777777778,14.166666666666668
,24,64,64,,0.1,0.9,10.0,16.88888888888889,13.444444444444445
,24,64,64,,0.15,0.85,8.88888888888889,17.333333333333332,13.11111111111111
,24,64,64,,0.2,0.8,8.88888888888889,17.88888888888889,13.38888888888889
,24,64,64,,0.25,0.75,8.444444444444445,19.22222222222222,13.833333333333332
,24,64,64,,0.3,0.7,7.111111111111111,20.555555555555557,13.833333333333334
,24,64,64,,0.35,0.65,6.666666666666667,22.22222222222222,14.444444444444445
,24,64,64,,0.4,0.6,6.222222222222222,23.666666666666668,14.944444444444445
,24,64,64,,0.45,0.55,5.777777777777778,25.666666666666668,15.722222222222223
,24,64,64,,0.5,0.5,5.555555555555555,27.77777777777778,16.666666666666668
,24,64,64,,0.55,0.45,5.111111111111111,30.11111111111111,17.61111111111111
,24,64,64,,0.6,0.4,4.888888888888889,31.77777777777778,18.333333333333336
,24,64,64,,0.65,0.35,4.666666666666667,34.22222222222222,19.444444444444443
,24,64,64,,0.7,0.3,4.222222222222222,35.77777777777778,20.0
,24,64,64,,0.75,0.25,4.222222222222222,37.111111111111114,20.666666666666668
,24,64,64,,0.8,0.2,3.5555555555555554,38.55555555555556,21.055555555555557
,24,64,64,,0.85,0.15,3.111111111111111,39.888888888888886,21.5
,24,64,64,,0.9,0.1,3.111111111111111,41.333333333333336,22.222222222222225
,24,64,64,,0.95,0.05,3.111111111111111,42.666666666666664,22.88888888888889
,24,64,66,,0.05,0.95,8.666666666666666,19.0,13.833333333333332
,24,64,66,,0.1,0.9,7.777777777777778,18.555555555555557,13.166666666666668
,24,64,66,,0.15,0.85,8.0,19.555555555555557,13.777777777777779
,24,64,66,,0.2,0.8,7.333333333333333,20.77777777777778,14.055555555555555
,24,64,66,,0.25,0.75,6.666666666666667,22.0,14.333333333333334
,24,64,66,,0.3,0.7,5.777777777777778,24.11111111111111,14.944444444444445
,24,64,66,,0.35,0.65,4.888888888888889,25.88888888888889,15.38888888888889
,24,64,66,,0.4,0.6,4.666666666666667,27.88888888888889,16.27777777777778
,24,64,66,,0.45,0.55,4.0,30.11111111111111,17.055555555555557
,24,64,66,,0.5,0.5,4.222222222222222,31.555555555555557,17.88888888888889
,24,64,66,,0.55,0.45,3.7777777777777777,33.77777777777778,18.77777777777778
,24,64,66,,0.6,0.4,3.5555555555555554,35.666666666666664,19.61111111111111
,24,64,66,,0.65,0.35,3.3333333333333335,37.666666666666664,20.5
,24,64,66,,0.7,0.3,2.888888888888889,39.111111111111114,21.0
,24,64,66,,0.75,0.25,2.6666666666666665,40.77777777777778,21.72222222222222
,24,64,66,,0.8,0.2,2.4444444444444446,42.22222222222222,22.333333333333332
,24,64,66,,0.85,0.15,2.4444444444444446,44.0,23.22222222222222
,24,64,66,,0.9,0.1,2.4444444444444446,45.111111111111114,23.77777777777778
,24,64,66,,0.95,0.05,2.4444444444444446,47.0,24.72222222222222
,24,64,68,,0.05,0.95,6.666666666666667,23.666666666666668,15.166666666666668
,24,64,68,,0.1,0.9,6.666666666666667,23.88888888888889,15.277777777777779
,24,64,68,,0.15,0.85,6.0,24.444444444444443,15.222222222222221
,24,64,68,,0.2,0.8,5.111111111111111,25.333333333333332,15.222222222222221
,24,64,68,,0.25,0.75,4.444444444444445,27.333333333333332,15.88888888888889
,24,64,68,,0.3,0.7,3.7777777777777777,28.88888888888889,16.333333333333332
,24,64,68,,0.35,0.65,3.5555555555555554,30.444444444444443,17.0
,24,64,68,,0.4,0.6,2.888888888888889,32.55555555555556,17.72222222222222
,24,64,68,,0.45,0.55,2.888888888888889,34.666666666666664,18.777777777777775
,24,64,68,,0.5,0.5,3.111111111111111,35.888888888888886,19.5
,24,64,68,,0.55,0.45,2.4444444444444446,38.666666666666664,20.555555555555554
,24,64,68,,0.6,0.4,2.4444444444444446,40.111111111111114,21.27777777777778
,24,64,68,,0.65,0.35,2.0,42.111111111111114,22.055555555555557
,24,64,68,,0.7,0.3,2.0,42.888888888888886,22.444444444444443
,24,64,68,,0.75,0.25,2.0,44.666666666666664,23.333333333333332
,24,64,68,,0.8,0.2,2.0,46.44444444444444,24.22222222222222
,24,64,68,,0.85,0.15,2.0,48.55555555555556,25.27777777777778
,24,64,68,,0.9,0.1,1.7777777777777777,49.888888888888886,25.833333333333332
,24,64,68,,0.95,0.05,1.7777777777777777,51.77777777777778,26.77777777777778
,24,64,70,,0.05,0.95,5.333333333333333,29.444444444444443,17.38888888888889
,24,64,70,,0.1,0.9,4.444444444444445,30.77777777777778,17.61111111111111
,24,64,70,,0.15,0.85,3.7777777777777777,31.11111111111111,17.444444444444443
,24,64,70,,0.2,0.8,3.3333333333333335,32.111111111111114,17.722222222222225
,24,64,70,,0.25,0.75,3.111111111111111,32.44444444444444,17.77777777777778
,24,64,70,,0.3,0.7,2.2222222222222223,33.888888888888886,18.055555555555554
,24,64,70,,0.35,0.65,2.0,35.666666666666664,18.833333333333332
,24,64,70,,0.4,0.6,1.7777777777777777,37.0,19.38888888888889
,24,64,70,,0.45,0.55,1.5555555555555556,39.44444444444444,20.5
,24,64,70,,0.5,0.5,1.7777777777777777,40.55555555555556,21.166666666666668
,24,64,70,,0.55,0.45,1.5555555555555556,43.22222222222222,22.38888888888889
,24,64,70,,0.6,0.4,1.5555555555555556,44.44444444444444,23.0
,24,64,70,,0.65,0.35,1.5555555555555556,46.888888888888886,24.22222222222222
,24,64,70,,0.7,0.3,1.5555555555555556,48.111111111111114,24.833333333333336
,24,64,70,,0.75,0.25,1.3333333333333333,49.666666666666664,25.5
,24,64,70,,0.8,0.2,1.3333333333333333,51.55555555555556,26.444444444444446
,24,64,70,,0.85,0.15,1.3333333333333333,53.111111111111114,27.222222222222225
,24,64,70,,0.9,0.1,1.3333333333333333,54.333333333333336,27.833333333333336
,24,64,70,,0.95,0.05,1.3333333333333333,55.333333333333336,28.333333333333336
,24,64,72,,0.05,0.95,4.0,36.666666666666664,20.333333333333332
,24,64,72,,0.1,0.9,3.3333333333333335,37.55555555555556,20.444444444444446
,24,64,72,,0.15,0.85,2.888888888888889,38.22222222222222,20.555555555555554
,24,64,72,,0.2,0.8,2.4444444444444446,39.333333333333336,20.88888888888889
,24,64,72,,0.25,0.75,1.3333333333333333,40.111111111111114,20.722222222222225
,24,64,72,,0.3,0.7,1.3333333333333333,41.77777777777778,21.555555555555557
,24,64,72,,0.35,0.65,1.3333333333333333,44.111111111111114,22.722222222222225
,24,64,72,,0.4,0.6,1.1111111111111112,45.22222222222222,23.166666666666668
,24,64,72,,0.45,0.55,1.3333333333333333,46.111111111111114,23.722222222222225
,24,64,72,,0.5,0.5,1.1111111111111112,46.77777777777778,23.944444444444446
,24,64,72,,0.55,0.45,0.8888888888888888,49.0,24.944444444444443
,24,64,72,,0.6,0.4,0.8888888888888888,51.111111111111114,26.0
,24,64,72,,0.65,0.35,0.8888888888888888,52.77777777777778,26.833333333333332
,24,64,72,,0.7,0.3,0.8888888888888888,54.0,27.444444444444443
,24,64,72,,0.75,0.25,0.8888888888888888,55.111111111111114,28.0
,24,64,72,,0.8,0.2,0.8888888888888888,56.44444444444444,28.666666666666664
,24,64,72,,0.85,0.15,0.8888888888888888,57.77777777777778,29.333333333333332
,24,64,72,,0.9,0.1,0.8888888888888888,58.666666666666664,29.777777777777775
,24,64,72,,0.95,0.05,0.8888888888888888,59.44444444444444,30.166666666666664
,24,64,74,,0.05,0.95,3.111111111111111,41.666666666666664,22.38888888888889
,24,64,74,,0.1,0.9,2.0,42.77777777777778,22.38888888888889
,24,64,74,,0.15,0.85,1.3333333333333333,45.111111111111114,23.222222222222225
,24,64,74,,0.2,0.8,0.8888888888888888,46.111111111111114,23.5
,24,64,74,,0.25,0.75,0.8888888888888888,48.0,24.444444444444443
,24,64,74,,0.3,0.7,0.6666666666666666,49.44444444444444,25.055555555555554
,24,64,74,,0.35,0.65,0.8888888888888888,51.0,25.944444444444443
,24,64,74,,0.4,0.6,0.6666666666666666,51.888888888888886,26.277777777777775
,24,64,74,,0.45,0.55,0.6666666666666666,54.333333333333336,27.5
,24,64,74,,0.5,0.5,0.2222222222222222,55.44444444444444,27.833333333333332
,24,64,74,,0.55,0.45,0.4444444444444444,57.111111111111114,28.77777777777778
,24,64,74,,0.6,0.4,0.4444444444444444,58.111111111111114,29.27777777777778
,24,64,74,,0.65,0.35,0.4444444444444444,60.666666666666664,30.555555555555554
