tau_V,tau_G,tau_M,tau_T,w_V,w_G,w_M,FAR,FRR,AER
30,,76,40,0.8,,0.2,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,40,0.85,,0.15,2.2222222222222223,46.22222222222222,24.22222222222222
30,,76,40,0.9,,0.1,2.2222222222222223,46.22222222222222,24.22222222222222
30,,76,40,0.95,,0.05,2.0,46.22222222222222,24.11111111111111
30,,76,42,0.05,,0.95,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.1,,0.9,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.15,,0.85,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.2,,0.8,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.25,,0.75,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.3,,0.7,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.35,,0.65,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.4,,0.6,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.45,,0.55,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.5,,0.5,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.55,,0.45,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.6,,0.4,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.65,,0.35,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.7,,0.3,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.75,,0.25,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,42,0.8,,0.2,2.2222222222222223,46.22222222222222,24.22222222222222
30,,76,42,0.85,,0.15,2.2222222222222223,46.22222222222222,24.22222222222222
30,,76,42,0.9,,0.1,2.0,46.22222222222222,24.11111111111111
30,,76,42,0.95,,0.05,2.0,46.22222222222222,24.11111111111111
30,,76,44,0.05,,0.95,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,44,0.1,,0.9,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,44,0.15,,0.85,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,44,0.2,,0.8,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,44,0.25,,0.75,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,44,0.3,,0.7,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,44,0.35,,0.65,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,44,0.4,,0.6,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,44,0.45,,0.55,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,44,0.5,,0.5,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,44,0.55,,0.45,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,44,0.6,,0.4,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,44,0.65,,0.35,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,44,0.7,,0.3,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,44,0.75,,0.25,2.2222222222222223,46.22222222222222,24.22222222222222
30,,76,44,0.8,,0.2,2.2222222222222223,46.22222222222222,24.22222222222222
30,,76,44,0.85,,0.15,2.0,46.22222222222222,24.11111111111111
30,,76,44,0.9,,0.1,2.0,46.22222222222222,24.11111111111111
30,,76,44,0.95,,0.05,2.0,46.22222222222222,24.11111111111111
30,,76,46,0.05,,0.95,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,46,0.1,,0.9,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,46,0.15,,0.85,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,46,0.2,,0.8,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,46,0.25,,0.75,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,46,0.3,,0.7,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,46,0.35,,0.65,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,46,0.4,,0.6,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,46,0.45,,0.55,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,46,0.5,,0.5,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,46,0.55,,0.45,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,46,0.6,,0.4,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,46,0.65,,0.35,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,46,0.7,,0.3,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,46,0.75,,0.25,2.2222222222222223,46.22222222222222,24.22222222222222
30,,76,46,0.8,,0.2,2.0,46.22222222222222,24.11111111111111
30,,76,46,0.85,,0.15,2.0,46.22222222222222,24.11111111111111
30,,76,46,0.9,,0.1,2.0,46.22222222222222,24.11111111111111
30,,76,46,0.95,,0.05,2.0,46.22222222222222,24.11111111111111
30,,76,48,0.05,,0.95,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,48,0.1,,0.9,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,48,0.15,,0.85,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,48,0.2,,0.8,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,48,0.25,,0.75,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,48,0.3,,0.7,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,48,0.35,,0.65,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,48,0.4,,0.6,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,48,0.45,,0.55,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,48,0.5,,0.5,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,48,0.55,,0.45,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,48,0.6,,0.4,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,48,0.65,,0.35,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,48,0.7,,0.3,2.2222222222222223,46.22222222222222,24.22222222222222
30,,76,48,0.75,,0.25,2.2222222222222223,46.22222222222222,24.22222222222222
30,,76,48,0.8,,0.2,2.0,46.22222222222222,24.11111111111111
30,,76,48,0.85,,0.15,2.0,46.22222222222222,24.11111111111111
30,,76,48,0.9,,0.1,2.0,46.22222222222222,24.11111111111111
30,,76,48,0.95,,0.05,2.0,46.22222222222222,24.11111111111111
30,,76,50,0.05,,0.95,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,50,0.1,,0.9,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,50,0.15,,0.85,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,50,0.2,,0.8,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,50,0.25,,0.75,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,50,0.3,,0.7,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,50,0.35,,0.65,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,50,0.4,,0.6,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,50,0.45,,0.55,2.4444444444444446,46.22222222222222,24.333333333333332
30,,76,50,0.5,,0.5,2.4444444444444446,46.22222222222222,24.333333333333332
