tau_V,tau_G,tau_M,tau_T,w_V,w_G,w_M,FAR,FRR,AER
40,46,,50,0.1,0.9,,48.22222222222222,9.222222222222221,28.72222222222222
40,46,,50,0.15,0.85,,49.333333333333336,8.11111111111111,28.72222222222222
40,46,,50,0.2,0.8,,49.333333333333336,8.11111111111111,28.72222222222222
40,46,,50,0.25,0.75,,50.0,8.11111111111111,29.055555555555557
40,46,,50,0.3,0.7,,49.55555555555556,8.11111111111111,28.833333333333336
40,46,,50,0.35,0.65,,49.77777777777778,8.11111111111111,28.944444444444443
40,46,,50,0.4,0.6,,49.77777777777778,8.11111111111111,28.944444444444443
40,46,,50,0.45,0.55,,48.888888888888886,8.11111111111111,28.5
40,46,,50,0.5,0.5,,48.888888888888886,8.11111111111111,28.5
40,46,,50,0.55,0.45,,48.44444444444444,8.11111111111111,28.27777777777778
40,46,,50,0.6,0.4,,48.0,8.11111111111111,28.055555555555557
40,46,,50,0.65,0.35,,47.333333333333336,8.11111111111111,27.72222222222222
40,46,,50,0.7,0.3,,46.44444444444444,8.11111111111111,27.27777777777778
40,46,,50,0.75,0.25,,45.111111111111114,8.11111111111111,26.611111111111114
40,46,,50,0.8,0.2,,44.666666666666664,8.11111111111111,26.388888888888886
40,46,,50,0.85,0.15,,44.0,8.11111111111111,26.055555555555557
40,46,,50,0.9,0.1,,42.666666666666664,8.11111111111111,25.388888888888886
40,46,,50,0.95,0.05,,40.888888888888886,8.11111111111111,24.5
40,46,,52,0.05,0.95,,43.55555555555556,12.444444444444445,28.0
40,46,,52,0.1,0.9,,44.0,11.222222222222221,27.61111111111111
40,46,,52,0.15,0.85,,44.0,9.666666666666666,26.833333333333332
40,46,,52,0.2,0.8,,45.111111111111114,8.222222222222221,26.666666666666668
40,46,,52,0.25,0.75,,46.44444444444444,8.11111111111111,27.27777777777778
40,46,,52,0.3,0.7,,46.44444444444444,8.11111111111111,27.27777777777778
40,46,,52,0.35,0.65,,46.22222222222222,8.11111111111111,27.166666666666664
40,46,,52,0.4,0.6,,47.333333333333336,8.11111111111111,27.72222222222222
40,46,,52,0.45,0.55,,46.666666666666664,8.11111111111111,27.388888888888886
40,46,,52,0.5,0.5,,46.666666666666664,8.11111111111111,27.388888888888886
40,46,,52,0.55,0.45,,45.77777777777778,8.11111111111111,26.944444444444443
40,46,,52,0.6,0.4,,45.55555555555556,8.11111111111111,26.833333333333336
40,46,,52,0.65,0.35,,43.77777777777778,8.11111111111111,25.944444444444443
40,46,,52,0.7,0.3,,42.666666666666664,8.11111111111111,25.388888888888886
40,46,,52,0.75,0.25,,42.22222222222222,8.11111111111111,25.166666666666664
40,46,,52,0.8,0.2,,41.333333333333336,8.11111111111111,24.72222222222222
40,46,,52,0.85,0.15,,39.77777777777778,8.11111111111111,23.944444444444443
40,46,,52,0.9,0.1,,36.666666666666664,8.11111111111111,22.388888888888886
40,46,,52,0.95,0.05,,35.55555555555556,8.11111111111111,21.833333333333336
40,46,,54,0.05,0.95,,39.333333333333336,16.0,27.666666666666668
40,46,,54,0.1,0.9,,39.77777777777778,13.333333333333334,26.555555555555557
40,46,,54,0.15,0.85,,40.44444444444444,11.444444444444445,25.944444444444443
40,46,,54,0.2,0.8,,41.77777777777778,10.11111111111111,25.944444444444443
40,46,,54,0.25,0.75,,42.0,8.333333333333334,25.166666666666668
40,46,,54,0.3,0.7,,42.0,8.11111111111111,25.055555555555557
40,46,,54,0.35,0.65,,42.888888888888886,8.11111111111111,25.5
40,46,,54,0.4,0.6,,42.666666666666664,8.11111111111111,25.388888888888886
40,46,,54,0.45,0.55,,41.55555555555556,8.11111111111111,24.833333333333336
40,46,,54,0.5,0.5,,42.666666666666664,8.11111111111111,25.388888888888886
